from,to,dt,duration,dropped
2520653481,4123276185,5/26/2013 11:53,8,0
2520653481,5886845068,10/5/2013 14:35,20,0
2520653481,1980565462,6/20/2013 9:17,3,0
2520653481,6499359254,6/17/2013 18:27,20,0
2520653481,4825254563,11/11/2013 16:27,20,0
2520653481,5886845068,11/15/2013 22:52,9,1
2520653481,3880069483,3/10/2013 13:33,12,0
2520653481,6715509199,4/3/2013 21:18,1,0
2520653481,1736378851,3/9/2013 6:56,8,0
2520653481,1736378851,6/26/2013 8:26,1,0
2520653481,4825254563,11/2/2013 7:27,11,1
2520653481,7343483490,9/1/2013 19:00,8,0
2520653481,2788519665,7/4/2013 17:26,1,0
2520653481,5299420150,12/10/2013 11:19,8,0
2520653481,3161938767,10/14/2013 22:14,1,0
2520653481,8240099168,3/12/2013 18:18,13,0
2520653481,8491420706,8/5/2013 0:45,10,0
2520653481,4415178157,5/9/2013 17:06,1,0
2520653481,5299420150,5/28/2013 1:41,5,0
2520653481,1980565462,8/11/2013 21:31,1,0
2520653481,5968347790,7/7/2013 8:00,1,1
2520653481,8061245928,9/16/2013 17:47,5,0
2520653481,1736378851,6/10/2013 18:18,12,0
2520653481,4825254563,11/7/2013 2:54,1,0
2520653481,8706635863,5/5/2013 8:19,12,0
2520653481,2501770245,4/11/2013 14:36,1,0
2520653481,2501770245,9/26/2013 18:58,5,0
2520653481,1736378851,10/30/2013 13:00,1,0
2520653481,1736378851,11/16/2013 9:24,1,0
2520653481,4919679008,5/31/2013 13:01,12,0
2520653481,8383849957,9/5/2013 6:20,17,0
2520653481,4415178157,10/9/2013 6:55,12,0
2520653481,4123276185,2/21/2013 20:15,3,0
2520653481,7575833974,3/6/2013 5:07,10,0
2520653481,1296335962,9/9/2013 18:06,18,0
2520653481,8993184566,11/15/2013 21:52,13,0
2520653481,4123276185,7/1/2013 8:34,8,0
2520653481,1736378851,3/16/2013 13:22,20,0
2520653481,2788519665,2/28/2013 19:13,1,0
2520653481,7317675912,2/22/2013 22:53,6,0
2520653481,5778713178,5/30/2013 17:14,10,0
2520653481,2788519665,1/2/2013 19:58,1,1
2520653481,3172005440,1/4/2013 21:46,2,1
2520653481,1736378851,3/21/2013 11:16,3,1
2520653481,9813612046,2/2/2013 20:03,13,0
2520653481,1736378851,7/23/2013 16:21,2,0
2520653481,5355101946,9/8/2013 11:11,3,0
2520653481,8491420706,7/9/2013 9:10,12,1
2520653481,5099724478,7/25/2013 18:29,9,0
2520653481,9813612046,9/28/2013 20:51,1,0
2520653481,5886845068,1/23/2013 15:39,1,0
2520653481,1617934433,5/1/2013 21:36,1,0
2520653481,6715509199,3/6/2013 19:17,1,0
2520653481,4635053435,9/20/2013 12:57,1,0
2520653481,4825254563,5/21/2013 21:16,11,0
2520653481,2550341762,3/9/2013 10:34,13,0
2520653481,4754381399,8/12/2013 21:41,5,1
2520653481,6191386422,9/29/2013 20:05,7,0
2520653481,4635053435,11/1/2013 14:53,12,0
2520653481,8706635863,10/17/2013 21:14,17,1
2520653481,9558311509,12/29/2013 6:52,3,0
2520653481,4754381399,8/7/2013 18:32,12,0
2520653481,4635053435,11/26/2013 21:29,2,0
2520653481,4415178157,12/3/2013 13:31,6,0
2520653481,4635053435,2/7/2013 22:12,12,0
2520653481,1617934433,5/13/2013 12:34,15,0
2520653481,4825254563,4/7/2013 13:59,15,0
2520653481,6191386422,10/20/2013 14:37,3,0
2520653481,4635053435,11/27/2013 16:21,10,0
2520653481,5299420150,4/23/2013 18:41,1,0
2520653481,7811272662,6/30/2013 16:39,16,0
2520653481,4123276185,2/4/2013 16:50,7,1
2520653481,4635053435,2/8/2013 20:47,1,0
2520653481,4635053435,8/26/2013 14:22,13,0
2520653481,7364313440,7/2/2013 19:41,19,0
2520653481,8383849957,9/4/2013 20:54,1,0
2520653481,8383849957,1/13/2013 12:34,25,0
2520653481,7655655199,8/27/2013 7:25,16,1
2520653481,5977014400,4/19/2013 10:51,1,1
2520653481,5299420150,6/25/2013 21:38,3,1
2520653481,5299420150,7/1/2013 7:40,1,0
2520653481,8706635863,4/14/2013 18:23,11,0
2520653481,4724030795,4/29/2013 17:37,8,0
2520653481,8993184566,9/9/2013 11:54,7,0
2520653481,9931629644,3/25/2013 20:20,6,0
2520653481,5099724478,8/25/2013 7:40,21,0
2520653481,5366395958,2/25/2013 22:44,8,1
2520653481,1736378851,1/7/2013 12:04,11,0
2520653481,8061245928,8/19/2013 19:47,6,0
2520653481,7655655199,2/23/2013 16:45,18,0
2520653481,9813612046,8/28/2013 19:05,7,0
2520653481,8383849957,9/18/2013 23:45,9,0
2520653481,8061245928,9/19/2013 17:28,12,0
2520653481,1736378851,1/1/2013 0:31,1,0
2520653481,8383849957,3/20/2013 18:08,3,1
2520653481,4415178157,5/27/2013 12:40,1,0
2520653481,6715509199,3/7/2013 19:03,7,0
2520653481,5099724478,8/3/2013 17:28,1,0
2520653481,5886845068,4/17/2013 7:06,15,0
2520653481,5968347790,9/18/2013 21:30,9,0
2520653481,1736378851,12/27/2013 19:54,3,0
2520653481,8240099168,10/7/2013 16:49,23,0
2520653481,8491420706,11/22/2013 19:13,16,0
2520653481,4754381399,2/3/2013 5:06,10,0
2520653481,4754381399,7/30/2013 17:06,14,0
2520653481,5215167449,8/6/2013 2:45,2,0
2520653481,3172005440,6/11/2013 6:31,2,0
2520653481,5299420150,1/1/2013 12:58,22,0
2520653481,6191386422,10/20/2013 14:15,1,0
2520653481,5355101946,3/15/2013 21:21,2,0
2520653481,4825254563,8/17/2013 7:04,20,0
2520653481,5299420150,12/5/2013 0:54,8,0
2520653481,4825254563,7/9/2013 21:24,4,0
2520653481,7655655199,11/8/2013 11:03,10,0
2520653481,8706635863,3/6/2013 22:46,18,0
2520653481,4825254563,3/3/2013 10:58,16,0
2520653481,1736378851,6/22/2013 18:40,12,1
2520653481,5366395958,1/12/2013 22:53,1,1
2520653481,4123276185,4/19/2013 14:04,14,0
2520653481,4415178157,11/14/2013 18:22,7,1
2520653481,5299420150,5/20/2013 23:00,8,0
2520653481,8061245928,5/7/2013 17:41,8,0
2520653481,4635053435,8/16/2013 8:45,1,0
2520653481,1980565462,8/13/2013 16:46,28,0
2520653481,7474750907,3/23/2013 13:16,8,0
2520653481,5215167449,8/19/2013 7:16,1,0
2520653481,5968347790,6/14/2013 11:58,8,0
2520653481,5215167449,12/2/2013 8:53,6,0
2520653481,3140631084,5/18/2013 23:43,16,0
2520653481,3161938767,8/25/2013 21:43,6,0
2520653481,4825254563,11/26/2013 16:27,1,0
2520653481,3172005440,6/17/2013 22:03,21,1
2520653481,4123276185,4/27/2013 4:22,6,0
2520653481,8383849957,2/6/2013 15:56,1,1
2520653481,2501770245,6/23/2013 15:15,3,0
2520653481,4825254563,6/16/2013 18:55,26,0
2520653481,8993184566,7/16/2013 17:26,14,0
2520653481,4123276185,6/14/2013 7:40,11,0
2520653481,1617934433,2/17/2013 9:54,11,0
2520653481,4635053435,2/8/2013 16:18,20,0
2520653481,2399052355,1/18/2013 14:57,12,0
2520653481,5299420150,5/22/2013 19:55,10,0
2520653481,5977014400,9/12/2013 19:40,13,0
2520653481,4123276185,9/2/2013 15:09,16,0
2520653481,1736378851,8/2/2013 12:16,11,1
2520653481,2788519665,3/26/2013 22:04,6,0
2520653481,4825254563,4/10/2013 23:04,21,0
2520653481,5778713178,8/9/2013 8:22,16,0
2520653481,4825254563,8/19/2013 7:29,20,0
2520653481,7474750907,1/18/2013 14:54,4,0
2520653481,4825254563,5/13/2013 6:31,1,0
2520653481,5366395958,4/5/2013 14:48,6,0
2520653481,5299420150,4/2/2013 6:01,14,0
2520653481,5215167449,9/20/2013 18:01,5,0
2520653481,4123276185,12/15/2013 21:13,1,0
2520653481,5366395958,9/7/2013 20:20,7,0
2520653481,8383849957,1/24/2013 22:35,12,0
2520653481,6027793716,11/10/2013 16:55,11,0
2520653481,6715509199,10/9/2013 21:57,18,0
2520653481,7713476838,10/16/2013 9:25,6,1
2520653481,8383849957,6/5/2013 20:31,7,0
2520653481,4123276185,4/30/2013 10:07,11,0
2520653481,7364313440,4/29/2013 17:23,20,0
2520653481,3360539049,6/28/2013 8:38,3,0
2520653481,7655655199,9/26/2013 12:54,12,1
2520653481,8383849957,3/16/2013 22:02,1,1
2520653481,2788519665,6/2/2013 11:33,17,0
2520653481,7026025201,6/13/2013 18:46,8,0
2520653481,8383849957,1/29/2013 12:17,2,0
2520653481,1736378851,1/12/2013 12:19,4,0
2520653481,4825254563,9/24/2013 7:07,16,1
2520653481,4825254563,10/16/2013 18:12,6,0
2520653481,4635053435,3/7/2013 19:44,20,0
2520653481,4123276185,2/4/2013 19:18,12,0
2520653481,4825254563,3/4/2013 5:24,20,0
2520653481,2399052355,12/25/2013 6:36,1,0
2520653481,4123276185,1/18/2013 20:42,12,0
2520653481,4754381399,6/25/2013 9:19,1,0
2520653481,4123276185,10/18/2013 18:50,21,0
2520653481,4123276185,12/26/2013 13:47,17,0
2520653481,1980565462,3/8/2013 17:21,1,0
2520653481,7317675912,6/26/2013 22:02,4,0
2520653481,8383849957,3/29/2013 20:35,12,0
2520653481,4635053435,7/7/2013 18:52,7,0
2520653481,2788519665,5/22/2013 1:35,1,1
2520653481,8383849957,12/2/2013 21:32,5,0
2520653481,8383849957,1/28/2013 18:37,3,0
2520653481,8993184566,9/29/2013 13:35,17,0
2520653481,4415178157,10/16/2013 16:51,8,0
2520653481,1980565462,3/20/2013 0:33,3,0
2520653481,4825254563,9/19/2013 15:08,2,1
2520653481,5778713178,3/30/2013 12:56,5,0
2520653481,5977014400,5/26/2013 16:45,3,0
2520653481,4754381399,5/14/2013 22:57,7,0
2520653481,7811272662,4/10/2013 20:15,1,0
2520653481,9813612046,11/23/2013 19:50,1,0
2520653481,1736378851,3/3/2013 6:32,1,0
2520653481,5778713178,12/3/2013 10:26,3,1
2520653481,3360539049,4/11/2013 18:10,2,0
2520653481,8061245928,4/2/2013 3:24,1,0
2520653481,7474750907,11/15/2013 17:29,6,1
2520653481,4724030795,8/3/2013 22:26,1,0
2520653481,4123276185,11/27/2013 19:36,17,0
2520653481,8061245928,1/5/2013 10:38,1,0
2520653481,7026025201,5/22/2013 20:52,12,0
2520653481,3140631084,1/4/2013 18:40,19,0
2520653481,8383849957,2/13/2013 21:53,1,0
2520653481,1980565462,5/27/2013 20:48,6,0
2520653481,5215167449,10/31/2013 18:42,6,0
2520653481,4123276185,2/17/2013 21:26,23,0
2520653481,4635053435,5/18/2013 22:36,9,0
2520653481,8342429963,4/13/2013 10:06,14,0
2520653481,7364313440,7/11/2013 13:35,7,0
2520653481,2501770245,3/21/2013 7:11,1,1
2520653481,4123276185,11/24/2013 11:28,1,0
2520653481,2745392226,2/3/2013 22:10,27,0
2520653481,1617934433,9/20/2013 23:04,10,0
2520653481,8383849957,2/19/2013 17:33,4,0
2520653481,3880069483,11/1/2013 16:33,19,1
2520653481,5299420150,6/29/2013 17:38,1,0
2520653481,1736378851,11/29/2013 14:37,18,0
2520653481,6499359254,2/14/2013 20:16,17,0
2520653481,8383849957,11/30/2013 18:19,12,0
2520653481,5968347790,7/1/2013 15:29,17,1
2520653481,1617934433,10/14/2013 18:42,11,0
2520653481,7474750907,5/5/2013 8:26,20,0
2520653481,5778713178,12/14/2013 14:28,16,0
2520653481,4724030795,7/15/2013 19:14,16,0
2520653481,5299420150,1/18/2013 21:47,7,0
2520653481,9931629644,9/10/2013 22:13,10,0
2520653481,5778713178,3/29/2013 20:44,8,0
2520653481,8342429963,5/23/2013 20:40,1,1
2520653481,4123276185,11/26/2013 1:49,5,0
2520653481,8383849957,9/7/2013 18:40,14,0
2520653481,4123276185,8/6/2013 0:59,1,0
2520653481,7811272662,12/2/2013 9:20,1,0
2520653481,9961538236,10/25/2013 13:29,14,0
2520653481,7317675912,7/9/2013 8:19,6,0
2520653481,5977014400,2/13/2013 19:56,10,0
2520653481,8383849957,9/20/2013 19:49,5,0
2520653481,9813612046,2/24/2013 9:48,21,1
2520653481,4635053435,11/25/2013 12:31,13,0
2520653481,6191386422,4/26/2013 19:01,2,0
2520653481,9931629644,1/30/2013 20:27,10,1
2520653481,9558311509,12/8/2013 8:21,9,0
2520653481,6191386422,11/30/2013 8:01,15,0
2520653481,5299420150,10/23/2013 0:38,1,0
2520653481,1736378851,8/5/2013 20:59,9,0
2520653481,9558311509,7/11/2013 13:29,19,0
2520653481,9931629644,6/8/2013 23:25,19,0
2520653481,8383849957,2/20/2013 23:08,21,0
2520653481,5366395958,8/19/2013 5:54,11,0
2520653481,1736378851,10/31/2013 18:40,11,0
2520653481,6499359254,7/7/2013 18:05,21,0
2520653481,9931629644,3/23/2013 14:05,10,0
2520653481,5099724478,6/22/2013 12:29,22,0
2520653481,7713476838,3/12/2013 8:29,1,1
2520653481,5299420150,6/13/2013 21:22,8,1
2520653481,8383849957,10/14/2013 10:02,1,0
2520653481,4919679008,10/21/2013 13:52,1,0
2520653481,8383849957,9/2/2013 21:34,3,0
2520653481,4635053435,1/9/2013 23:22,9,1
2520653481,4123276185,10/30/2013 0:23,8,0
2520653481,8383849957,2/8/2013 20:39,11,1
2520653481,4825254563,6/28/2013 2:41,13,0
2520653481,9558311509,10/26/2013 12:44,1,0
2520653481,1296335962,1/23/2013 16:10,7,0
2520653481,7026025201,1/10/2013 9:23,7,0
2520653481,4415178157,5/10/2013 16:11,13,0
2520653481,1736378851,1/24/2013 22:38,1,0
2520653481,3172005440,8/13/2013 8:55,12,0
2520653481,8240099168,11/28/2013 15:30,12,0
2520653481,8491420706,2/18/2013 21:07,6,0
2520653481,5778713178,1/15/2013 8:41,20,0
2520653481,5968347790,5/14/2013 9:48,7,1
2520653481,4123276185,2/3/2013 11:50,4,0
2520653481,2399052355,11/29/2013 9:00,13,0
2520653481,1296335962,1/2/2013 22:52,10,0
2520653481,8383849957,5/2/2013 21:17,1,0
2520653481,9813612046,1/20/2013 13:14,1,0
2520653481,3161938767,12/13/2013 16:19,6,0
2520653481,8383849957,9/21/2013 18:57,6,0
2520653481,5299420150,6/27/2013 17:30,10,0
2520653481,2745392226,12/7/2013 8:29,22,0
2520653481,8383849957,12/12/2013 6:16,1,0
2520653481,8383849957,10/23/2013 6:32,11,0
2520653481,7343483490,6/6/2013 11:29,3,0
2520653481,9931629644,3/6/2013 17:33,18,0
2520653481,5968347790,2/9/2013 23:18,9,0
2520653481,2788519665,7/30/2013 23:04,20,0
2520653481,2550341762,10/18/2013 16:19,14,0
2520653481,8383849957,4/22/2013 22:09,12,0
2520653481,4123276185,6/5/2013 13:59,9,0
2520653481,3140631084,10/3/2013 13:58,11,0
2520653481,3880069483,8/13/2013 10:40,10,0
2520653481,4754381399,12/22/2013 9:26,11,0
2520653481,8383849957,3/10/2013 18:45,6,0
2520653481,7317675912,9/5/2013 15:45,14,0
2520653481,2501770245,9/6/2013 23:16,15,0
2520653481,8706635863,10/29/2013 22:05,9,1
2520653481,5778713178,10/22/2013 19:15,14,0
2520653481,8993184566,2/7/2013 18:06,19,0
2520653481,7713476838,1/15/2013 15:35,6,0
2520653481,7364313440,5/8/2013 12:16,1,0
2520653481,5778713178,1/25/2013 18:39,17,0
2520653481,4123276185,5/21/2013 14:22,13,1
2520653481,1980565462,4/3/2013 7:17,3,0
2520653481,5977014400,3/15/2013 17:08,6,0
2520653481,6715509199,11/1/2013 19:58,14,1
2520653481,7343483490,4/29/2013 8:07,3,0
2520653481,3880069483,2/20/2013 12:06,1,0
2520653481,8061245928,3/21/2013 20:43,7,0
2520653481,7811272662,10/23/2013 2:01,4,0
2520653481,4123276185,10/7/2013 7:04,7,0
2520653481,2745392226,11/5/2013 21:23,16,1
2520653481,2550341762,9/26/2013 14:46,7,0
2520653481,4754381399,7/19/2013 8:39,18,0
2520653481,5778713178,1/26/2013 0:26,16,0
2520653481,3172005440,8/30/2013 6:41,16,0
2520653481,8383849957,3/22/2013 17:18,7,0
2520653481,1736378851,12/4/2013 7:28,17,0
2520653481,6499359254,4/5/2013 9:55,4,0
2520653481,4123276185,5/23/2013 6:08,6,0
2520653481,1736378851,3/13/2013 12:14,1,1
2520653481,6027793716,1/29/2013 20:25,15,0
2520653481,2550341762,4/16/2013 20:46,15,0
2520653481,7575833974,4/7/2013 20:49,1,0
2520653481,2788519665,10/11/2013 19:54,4,1
2520653481,3880069483,7/29/2013 17:09,12,0
2520653481,3172005440,10/3/2013 12:55,10,0
2520653481,4415178157,6/17/2013 12:50,19,0
2520653481,1736378851,7/7/2013 16:53,3,0
2520653481,4557385201,10/25/2013 6:18,11,0
2520653481,8706635863,8/13/2013 13:02,21,0
2520653481,5366395958,9/16/2013 19:52,10,0
2520653481,8342429963,1/9/2013 12:50,13,0
2520653481,7713476838,4/19/2013 19:41,1,0
2520653481,4635053435,9/28/2013 9:19,7,0
2520653481,7474750907,11/1/2013 17:23,1,1
2520653481,4635053435,5/4/2013 8:42,1,0
2520653481,3161938767,6/11/2013 23:56,1,0
2520653481,5778713178,11/3/2013 10:41,5,0
2520653481,4635053435,1/5/2013 15:37,4,1
2520653481,7655655199,8/17/2013 19:04,11,0
2520653481,4919679008,11/10/2013 6:37,15,0
2520653481,4635053435,2/10/2013 20:30,11,0
2520653481,4724030795,12/22/2013 18:32,9,0
2520653481,4415178157,11/21/2013 6:03,11,1
2520653481,9961538236,8/11/2013 17:39,1,0
2520653481,4635053435,12/1/2013 18:14,14,0
2520653481,8383849957,7/18/2013 6:16,2,0
2520653481,5355101946,8/8/2013 15:16,1,0
2520653481,3140631084,1/27/2013 20:41,20,0
2520653481,5355101946,4/22/2013 17:48,5,0
2520653481,1736378851,1/23/2013 20:05,27,0
2520653481,8383849957,12/2/2013 11:04,8,0
2520653481,4415178157,10/19/2013 10:19,4,0
2520653481,7343483490,7/9/2013 17:34,20,1
2520653481,4415178157,8/7/2013 20:16,16,0
2520653481,8706635863,5/31/2013 22:37,25,0
2520653481,6027793716,5/22/2013 20:31,9,0
2520653481,3140631084,4/5/2013 13:12,26,0
2520653481,4123276185,3/25/2013 8:08,1,0
2520653481,4123276185,3/21/2013 18:00,16,0
2520653481,5778713178,6/13/2013 14:57,8,0
2520653481,5299420150,1/31/2013 7:23,16,1
2520653481,9961538236,8/5/2013 18:40,1,0
2520653481,8383849957,5/9/2013 7:34,3,0
2520653481,9931629644,12/13/2013 16:08,1,0
2520653481,8383849957,6/9/2013 8:04,13,1
2520653481,4123276185,1/20/2013 0:39,1,0
2520653481,4123276185,8/20/2013 14:04,12,0
2520653481,5215167449,4/13/2013 19:56,12,0
2520653481,5366395958,1/6/2013 19:37,11,0
2520653481,8383849957,10/13/2013 9:48,5,0
2520653481,1296335962,9/13/2013 8:08,16,1
2520653481,3880069483,7/26/2013 7:26,2,0
2520653481,5366395958,3/1/2013 19:17,4,0
2520653481,6499359254,11/17/2013 16:11,9,0
2520653481,6715509199,5/31/2013 22:54,11,0
2520653481,4919679008,5/16/2013 21:27,4,0
2520653481,7655655199,8/7/2013 20:00,19,0
2520653481,5355101946,1/14/2013 13:50,12,0
2520653481,1736378851,9/4/2013 23:10,17,0
2520653481,2745392226,9/13/2013 19:01,23,0
2520653481,4635053435,4/22/2013 14:05,13,0
2520653481,5215167449,5/20/2013 6:33,24,1
2520653481,4123276185,10/31/2013 12:43,9,0
2520653481,4635053435,6/14/2013 19:42,7,0
2520653481,2788519665,4/7/2013 11:37,9,0
2520653481,4635053435,3/31/2013 0:18,1,0
2520653481,2788519665,6/7/2013 18:15,4,0
2520653481,7026025201,5/19/2013 21:45,1,1
2520653481,9931629644,9/13/2013 19:07,1,0
2520653481,4123276185,11/28/2013 6:30,19,0
2520653481,2788519665,9/15/2013 7:51,8,0
2520653481,4123276185,3/10/2013 21:13,3,0
2520653481,3360539049,3/7/2013 18:13,15,0
2520653481,1296335962,9/14/2013 8:34,4,0
2520653481,7655655199,3/22/2013 18:31,18,0
2520653481,4557385201,6/21/2013 15:36,18,0
2520653481,5299420150,1/30/2013 0:02,17,1
2520653481,8383849957,10/31/2013 13:22,7,0
2520653481,4415178157,4/25/2013 21:48,16,1
2520653481,5977014400,5/14/2013 22:06,1,0
2520653481,2501770245,3/14/2013 13:15,17,0
2520653481,6191386422,12/5/2013 17:00,13,0
2520653481,6191386422,11/16/2013 5:57,8,0
2520653481,5299420150,12/9/2013 21:19,4,0
2520653481,5778713178,6/16/2013 21:17,6,0
2520653481,5968347790,5/7/2013 20:43,10,0
2520653481,3140631084,8/17/2013 8:24,17,0
2520653481,3172005440,11/28/2013 17:27,13,0
2520653481,3172005440,8/26/2013 19:19,7,0
2520653481,4724030795,7/5/2013 22:54,1,0
2520653481,8706635863,2/10/2013 10:53,16,0
2520653481,8383849957,12/30/2013 18:01,17,0
2520653481,8383849957,3/23/2013 20:12,17,0
2520653481,2745392226,8/25/2013 22:54,16,0
2520653481,4825254563,10/6/2013 22:01,8,0
2520653481,4724030795,7/8/2013 9:31,3,0
2520653481,5968347790,12/18/2013 19:52,17,0
2520653481,5886845068,11/15/2013 18:40,11,0
2520653481,8383849957,11/30/2013 6:40,4,1
2520653481,8383849957,1/29/2013 19:53,8,1
2520653481,1736378851,7/12/2013 12:59,1,1
2520653481,5886845068,2/11/2013 13:56,10,1
2520653481,5299420150,10/27/2013 3:42,1,0
2520653481,4557385201,6/23/2013 20:56,10,0
2520653481,9813612046,3/16/2013 0:19,1,0
2520653481,4919679008,7/5/2013 17:09,1,0
2520653481,7364313440,2/7/2013 17:33,12,0
2520653481,4415178157,7/30/2013 9:52,1,0
2520653481,2501770245,5/26/2013 11:07,22,0
2520653481,5215167449,4/15/2013 17:23,8,1
2520653481,5299420150,2/6/2013 17:05,16,0
2520653481,4123276185,1/18/2013 11:49,18,0
2520653481,4825254563,10/9/2013 19:24,5,0
2520653481,4415178157,3/23/2013 13:59,4,0
2520653481,6027793716,8/31/2013 17:42,24,0
2520653481,3161938767,7/6/2013 6:58,20,0
2520653481,1736378851,4/7/2013 22:48,1,0
2520653481,1980565462,6/3/2013 16:25,12,0
2520653481,2745392226,11/22/2013 22:24,8,0
2520653481,4123276185,12/10/2013 22:21,3,0
2520653481,4123276185,9/7/2013 14:35,17,0
2520653481,4123276185,2/19/2013 13:19,11,0
2520653481,4123276185,12/27/2013 20:00,19,0
2520653481,8061245928,5/26/2013 15:22,6,0
2520653481,2550341762,1/19/2013 21:00,12,0
2520653481,8383849957,1/31/2013 20:12,3,0
2520653481,5299420150,3/12/2013 22:56,8,0
2520653481,4635053435,8/3/2013 11:30,18,1
2520653481,1296335962,3/24/2013 13:13,6,0
2520653481,3140631084,8/15/2013 15:43,1,0
2520653481,4825254563,2/8/2013 6:38,6,0
2520653481,5299420150,6/15/2013 13:13,7,0
2520653481,9558311509,2/22/2013 20:14,17,0
2520653481,7317675912,6/18/2013 13:46,14,0
2520653481,5299420150,5/29/2013 13:40,2,0
2520653481,5299420150,10/23/2013 17:56,16,0
2520653481,3140631084,6/4/2013 20:09,10,0
2520653481,5366395958,8/26/2013 18:45,9,1
2520653481,4825254563,5/16/2013 21:39,10,0
2520653481,8342429963,11/10/2013 13:36,20,1
2520653481,4825254563,3/23/2013 15:28,1,1
2520653481,2550341762,3/1/2013 17:39,18,0
2520653481,4825254563,2/12/2013 21:42,11,0
2520653481,5886845068,2/8/2013 13:12,19,0
2520653481,9961538236,7/17/2013 19:18,1,0
2520653481,1736378851,6/30/2013 15:45,1,1
2520653481,2550341762,4/10/2013 10:13,2,0
2520653481,4635053435,1/1/2013 10:32,1,0
2520653481,4123276185,5/1/2013 21:38,2,0
2520653481,6027793716,8/12/2013 13:24,1,0
2520653481,4635053435,1/7/2013 7:52,1,0
2520653481,1617934433,8/21/2013 15:36,14,1
2520653481,1617934433,10/1/2013 7:02,11,0
2520653481,6191386422,12/5/2013 6:46,2,0
2520653481,8061245928,6/13/2013 9:10,12,0
2520653481,4825254563,4/25/2013 21:29,11,0
2520653481,5299420150,10/14/2013 12:02,14,0
2520653481,4123276185,7/31/2013 21:20,14,1
2520653481,7026025201,7/17/2013 8:16,3,0
2520653481,1736378851,10/6/2013 15:50,5,0
2520653481,3140631084,3/21/2013 13:41,2,0
2520653481,8383849957,1/1/2013 21:55,11,0
2520653481,4635053435,3/22/2013 20:53,3,0
2520653481,8383849957,10/13/2013 18:54,15,0
2520653481,3140631084,2/27/2013 12:01,9,1
2520653481,5778713178,2/11/2013 20:09,26,0
2520653481,1980565462,6/4/2013 6:34,9,0
2520653481,1980565462,10/26/2013 15:39,14,0
2520653481,1736378851,3/27/2013 20:11,1,0
2520653481,5099724478,10/31/2013 18:04,12,0
2520653481,3161938767,2/2/2013 23:21,7,1
2520653481,4415178157,12/15/2013 17:00,12,0
2520653481,4724030795,11/14/2013 6:46,5,1
2520653481,4825254563,6/19/2013 0:27,20,0
2520653481,1736378851,12/27/2013 11:01,6,0
2520653481,1980565462,10/16/2013 10:51,10,0
2520653481,8993184566,10/27/2013 23:46,8,0
2520653481,4635053435,11/19/2013 7:55,2,0
2520653481,4635053435,8/30/2013 10:58,10,0
2520653481,4557385201,9/16/2013 19:33,11,0
2520653481,8491420706,9/11/2013 17:29,14,0
2520653481,5299420150,6/6/2013 15:25,13,0
2520653481,1296335962,9/4/2013 17:48,20,0
2520653481,3880069483,11/22/2013 12:24,14,0
2520653481,6715509199,2/9/2013 16:45,9,0
2520653481,4123276185,6/6/2013 9:35,10,0
2520653481,4635053435,7/11/2013 23:19,10,0
2520653481,5215167449,12/22/2013 11:59,16,1
2520653481,3360539049,1/12/2013 15:46,6,0
2520653481,4123276185,8/14/2013 13:32,7,1
2520653481,8383849957,10/12/2013 16:08,14,0
2520653481,4123276185,3/3/2013 13:11,7,0
2520653481,2745392226,9/10/2013 18:42,8,0
2520653481,7811272662,10/31/2013 21:16,17,0
2520653481,5299420150,4/20/2013 6:53,14,0
2520653481,3172005440,10/19/2013 12:01,1,0
2520653481,5299420150,3/19/2013 7:31,13,0
2520653481,5215167449,10/28/2013 18:23,8,0
2520653481,1736378851,5/18/2013 21:45,1,0
2520653481,4635053435,10/9/2013 17:11,1,0
2520653481,5366395958,4/17/2013 14:21,1,0
2520653481,4123276185,4/17/2013 9:11,15,0
2520653481,1736378851,12/15/2013 23:07,12,0
2520653481,8993184566,7/15/2013 15:38,12,0
2520653481,4724030795,12/15/2013 17:11,1,0
2520653481,5299420150,12/18/2013 13:37,9,0
2520653481,4557385201,4/6/2013 9:35,8,1
2520653481,1736378851,5/19/2013 21:03,8,0
2520653481,8061245928,10/7/2013 22:28,7,0
2520653481,3360539049,9/29/2013 9:02,9,0
2520653481,9961538236,4/21/2013 10:54,4,1
2520653481,4635053435,6/28/2013 20:38,13,0
2520653481,7575833974,2/21/2013 22:50,11,1
2520653481,5355101946,2/13/2013 17:20,7,0
2520653481,4825254563,12/30/2013 23:48,15,0
2520653481,5366395958,1/8/2013 19:52,10,0
2520653481,7026025201,1/4/2013 18:32,14,1
2520653481,8240099168,5/27/2013 17:46,12,0
2520653481,8240099168,7/17/2013 18:52,7,0
2520653481,9813612046,3/6/2013 13:17,1,0
2520653481,7811272662,9/17/2013 10:24,17,1
2520653481,4123276185,9/3/2013 13:48,1,0
2520653481,1980565462,3/21/2013 17:32,2,0
2520653481,1736378851,9/16/2013 5:04,1,0
2520653481,5778713178,1/4/2013 8:56,4,0
2520653481,4825254563,12/18/2013 22:33,15,0
2520653481,8061245928,1/16/2013 6:32,14,0
2520653481,5977014400,5/6/2013 14:57,10,0
2520653481,1736378851,12/29/2013 20:10,8,0
2520653481,9558311509,1/17/2013 7:24,8,0
2520653481,5778713178,2/10/2013 17:42,4,0
2520653481,5099724478,5/25/2013 18:28,19,0
2520653481,8342429963,2/13/2013 21:36,11,0
2520653481,4635053435,7/1/2013 13:39,11,0
